Date Time,Baudrate,Data analog1,Data analog2
2020 06 13 02:45:31,115200,59,43
2020 06 13 02:45:32,115200,59,43
2020 06 13 02:45:32,115200,59,43
2020 06 13 02:45:32,115200,59,43
2020 06 13 02:45:32,115200,59,43
2020 06 13 02:45:33,115200,59,43
