Date Time,Baudrate,Data analog1,Data analog2
2020 06 13 14:57:15,115200,47,12
2020 06 13 14:57:15,115200,47,12
2020 06 13 14:57:16,115200,47,12
2020 06 13 14:57:16,115200,47,12
2020 06 13 14:57:17,115200,47,12
2020 06 13 14:57:17,115200,47,12
2020 06 13 14:57:18,115200,47,12
2020 06 13 14:57:18,115200,47,12
