Date Time,Baudrate,Data analog1,Data analog2
2020 06 12 22:12:44,115200,42,36
2020 06 12 22:12:45,115200,43,36
2020 06 12 22:12:45,115200,43,36
2020 06 12 22:12:46,115200,43,36
2020 06 12 22:12:46,115200,43,37
2020 06 12 22:12:47,115200,43,36
2020 06 12 22:12:47,115200,43,36
2020 06 12 22:12:48,115200,43,36
2020 06 12 22:12:48,115200,43,36
2020 06 12 22:12:49,115200,43,36
